                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.0838,                0.75691,                 1.2011,                0.87031,                0.76724,                 0.8412,                0.56821,                 1.2125,                0.77356,                 1.3224,               0.002674,               0.002674,               0.002674
                    151,                 1.0882,                0.76393,                 1.2023,                0.86984,                0.76844,                0.84106,                0.56883,                 1.2124,                0.77179,                 1.3226,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.0908,                0.75956,                    1.2,                0.87082,                0.76774,                0.84131,                0.56904,                 1.2117,                0.77132,                 1.3223,               0.002575,               0.002575,               0.002575
                    153,                 1.0852,                0.75712,                 1.2018,                0.87028,                0.76844,                0.84142,                0.56949,                 1.2106,                0.77003,                 1.3213,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.0773,                0.75159,                 1.1997,                0.86981,                0.76833,                0.84153,                0.56954,                 1.2096,                0.76991,                 1.3211,               0.002476,               0.002476,               0.002476
                    155,                 1.0849,                0.75508,                 1.2024,                0.86952,                0.76934,                0.84159,                0.56975,                 1.2086,                0.76831,                 1.3205,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.0838,                 0.7555,                  1.203,                 0.8706,                0.76844,                0.84186,                0.57056,                 1.2075,                0.76763,                 1.3197,               0.002377,               0.002377,               0.002377
                    157,                 1.0806,                0.75345,                 1.1963,                0.87077,                0.76889,                0.84167,                0.57098,                 1.2064,                0.76633,                 1.3192,              0.0023275,              0.0023275,              0.0023275
                    158,                  1.078,                0.74669,                 1.1963,                0.87106,                0.76933,                0.84226,                0.57136,                 1.2055,                0.76547,                 1.3186,               0.002278,               0.002278,               0.002278
                    159,                 1.0681,                0.74079,                 1.1923,                0.87294,                0.76844,                0.84204,                0.57192,                 1.2043,                0.76432,                 1.3178,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.0779,                0.74375,                 1.1925,                0.87433,                0.76844,                0.84248,                0.57284,                 1.2035,                0.76343,                  1.317,               0.002179,               0.002179,               0.002179
                    161,                 1.0624,                0.73778,                 1.1859,                0.87442,                0.76813,                0.84263,                0.57313,                 1.2028,                0.76187,                  1.317,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.0599,                0.73675,                 1.1852,                0.87697,                0.76465,                0.84203,                0.57365,                  1.202,                0.76078,                 1.3165,                0.00208,                0.00208,                0.00208
                    163,                 1.0636,                0.73399,                 1.1846,                0.87508,                0.76655,                0.84255,                0.57439,                  1.201,                 0.7606,                 1.3159,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.0606,                 0.7375,                 1.1853,                0.87498,                0.76666,                0.84234,                0.57458,                 1.2002,                0.76011,                 1.3154,               0.001981,               0.001981,               0.001981
                    165,                 1.0508,                0.72446,                  1.181,                0.87533,                0.76672,                0.84289,                0.57524,                 1.1996,                 0.7594,                  1.315,              0.0019315,              0.0019315,              0.0019315
                    166,                  1.056,                0.72491,                 1.1797,                0.87668,                0.76599,                0.84283,                0.57552,                 1.1985,                0.75857,                 1.3142,               0.001882,               0.001882,               0.001882
                    167,                 1.0476,                0.72453,                 1.1787,                0.87634,                0.76688,                0.84302,                0.57602,                 1.1976,                0.75845,                 1.3135,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.0418,                0.71476,                 1.1732,                0.87702,                0.76688,                0.84299,                0.57615,                 1.1969,                0.75782,                 1.3132,               0.001783,               0.001783,               0.001783
                    169,                 1.0448,                0.71582,                 1.1738,                0.87713,                0.76733,                0.84319,                0.57644,                 1.1957,                0.75722,                 1.3125,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.0433,                0.71927,                 1.1754,                0.87719,                0.76885,                  0.843,                0.57696,                 1.1952,                 0.7562,                 1.3122,               0.001684,               0.001684,               0.001684
                    171,                 1.0342,                0.71219,                 1.1663,                0.87552,                0.77134,                0.84312,                0.57756,                 1.1941,                0.75594,                 1.3112,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.0353,                0.71349,                 1.1702,                0.87535,                   0.77,                0.84284,                0.57783,                 1.1931,                 0.7554,                 1.3106,               0.001585,               0.001585,               0.001585
                    173,                 1.0324,                0.70781,                  1.169,                0.87623,                0.76841,                0.84273,                0.57819,                 1.1923,                0.75538,                 1.3098,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.0276,                 0.7079,                 1.1682,                0.87646,                0.76842,                0.84285,                0.57849,                 1.1907,                0.75486,                 1.3082,               0.001486,               0.001486,               0.001486
                    175,                 1.0259,                0.70402,                 1.1635,                0.87664,                0.76889,                0.84343,                  0.579,                 1.1895,                0.75474,                 1.3071,              0.0014365,              0.0014365,              0.0014365
                    176,                 1.0158,                0.69329,                 1.1619,                0.87687,                0.76819,                0.84357,                0.57946,                 1.1891,                 0.7541,                 1.3067,               0.001387,               0.001387,               0.001387
                    177,                 1.0185,                0.69858,                 1.1589,                0.87621,                0.76979,                0.84371,                0.58011,                 1.1887,                0.75275,                 1.3072,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.0143,                0.69036,                 1.1616,                0.87587,                0.77067,                0.84357,                0.58043,                 1.1872,                 0.7528,                 1.3055,               0.001288,               0.001288,               0.001288
                    179,                 1.0178,                0.69625,                 1.1605,                0.87631,                0.77067,                 0.8442,                 0.5806,                 1.1861,                0.75282,                  1.304,              0.0012385,              0.0012385,              0.0012385
                    180,                 1.0023,                 0.6824,                  1.152,                0.87777,                0.77156,                0.84426,                0.58121,                 1.1854,                0.75262,                 1.3036,               0.001189,               0.001189,               0.001189
                    181,                  1.009,                0.68805,                 1.1537,                0.87769,                0.77089,                0.84424,                0.58153,                 1.1844,                0.75214,                 1.3028,              0.0011395,              0.0011395,              0.0011395
                    182,                0.99914,                0.68925,                 1.1544,                0.87491,                0.77357,                0.84424,                0.58179,                 1.1836,                0.75195,                 1.3021,                0.00109,                0.00109,                0.00109
                    183,                 1.0037,                0.68005,                 1.1519,                0.87469,                0.77357,                 0.8445,                0.58258,                 1.1831,                0.75134,                 1.3016,              0.0010405,              0.0010405,              0.0010405
                    184,                0.99249,                0.67996,                 1.1466,                0.88278,                0.76777,                0.84438,                0.58263,                 1.1826,                0.75069,                 1.3013,               0.000991,               0.000991,               0.000991
                    185,                 0.9943,                0.67238,                 1.1461,                0.87473,                0.77379,                0.84443,                0.58336,                 1.1815,                0.75044,                 1.3005,              0.0009415,              0.0009415,              0.0009415
                    186,                0.99605,                0.67788,                 1.1493,                0.87366,                0.77519,                0.84446,                0.58376,                 1.1811,                0.74942,                 1.3001,               0.000892,               0.000892,               0.000892
                    187,                0.98344,                  0.671,                 1.1391,                0.87372,                0.77564,                0.84415,                0.58385,                 1.1804,                0.74974,                 1.2997,              0.0008425,              0.0008425,              0.0008425
                    188,                0.98694,                0.67017,                  1.143,                0.87413,                0.77542,                0.84383,                0.58383,                 1.1797,                0.74963,                 1.2989,               0.000793,               0.000793,               0.000793
                    189,                0.98344,                0.66691,                 1.1432,                0.87455,                 0.7758,                0.84368,                0.58439,                 1.1789,                0.74935,                 1.2981,              0.0007435,              0.0007435,              0.0007435
                    190,                0.98361,                0.66699,                  1.142,                0.87546,                0.77602,                0.84393,                0.58433,                 1.1783,                0.74882,                 1.2977,               0.000694,               0.000694,               0.000694
                    191,                0.92599,                0.56699,                 1.0974,                0.87536,                0.77475,                0.84334,                0.58464,                 1.1776,                0.74811,                 1.2971,              0.0006445,              0.0006445,              0.0006445
                    192,                0.90602,                0.54903,                 1.0869,                0.87558,                0.77475,                0.84413,                 0.5853,                 1.1769,                0.74746,                 1.2965,               0.000595,               0.000595,               0.000595
                    193,                0.89577,                0.54211,                 1.0822,                0.87596,                0.77431,                0.84435,                0.58566,                 1.1759,                0.74668,                 1.2957,              0.0005455,              0.0005455,              0.0005455
                    194,                0.89138,                0.53936,                 1.0788,                0.87796,                0.77312,                 0.8441,                0.58584,                 1.1749,                0.74604,                 1.2948,               0.000496,               0.000496,               0.000496
                    195,                0.88613,                0.53462,                 1.0757,                0.87935,                0.77316,                0.84427,                0.58623,                 1.1736,                0.74543,                 1.2938,              0.0004465,              0.0004465,              0.0004465
                    196,                0.87861,                0.53143,                  1.073,                0.88424,                0.77112,                0.84428,                0.58663,                 1.1729,                0.74511,                 1.2933,               0.000397,               0.000397,               0.000397
                    197,                0.87896,                0.53103,                 1.0718,                0.88319,                0.77177,                0.84432,                0.58692,                  1.172,                0.74497,                 1.2927,              0.0003475,              0.0003475,              0.0003475
                    198,                0.87234,                0.52601,                 1.0706,                0.88419,                 0.7708,                0.84442,                0.58731,                 1.1711,                0.74412,                 1.2922,               0.000298,               0.000298,               0.000298
                    199,                0.86856,                 0.5248,                 1.0658,                0.88325,                0.77156,                 0.8447,                0.58746,                 1.1699,                  0.744,                 1.2913,              0.0002485,              0.0002485,              0.0002485
                    200,                 0.8664,                0.52398,                 1.0665,                0.88365,                0.77112,                0.84484,                0.58805,                 1.1691,                0.74337,                 1.2906,               0.000199,               0.000199,               0.000199
