                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                 1.1734,                 0.9404,                 1.4424,                0.75654,                0.62865,                0.72387,                0.42131,                 1.4738,                 1.3052,                 1.8262,              0.0030205,              0.0030205,              0.0030205
                    144,                   1.18,                0.97828,                 1.4714,                0.71733,                0.67251,                 0.7212,                0.42317,                 1.4237,                 1.2965,                  1.795,               0.002971,               0.002971,               0.002971
                    145,                 1.1391,                 0.9189,                 1.4376,                0.77844,                0.62865,                0.74895,                 0.4334,                 1.3703,                 1.2098,                 1.7249,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1972,                0.94282,                  1.449,                0.77907,                0.67022,                0.75841,                0.43934,                 1.3813,                 1.2633,                 1.7543,               0.002872,               0.002872,               0.002872
                    147,                 1.1539,                0.91824,                 1.4358,                0.75131,                0.68421,                0.74868,                0.43192,                 1.4415,                 1.2647,                 1.8219,              0.0028225,              0.0028225,              0.0028225
                    148,                  1.166,                0.90681,                 1.4284,                0.82678,                  0.642,                0.74302,                0.43123,                 1.3653,                  1.238,                 1.7353,               0.002773,               0.002773,               0.002773
                    149,                 1.1812,                0.92085,                 1.4477,                0.75021,                0.68421,                0.74069,                0.44135,                 1.3471,                 1.2422,                 1.6847,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.1401,                0.90511,                 1.4149,                0.80319,                0.63245,                0.73076,                 0.4291,                 1.3838,                 1.2334,                 1.7309,               0.002674,               0.002674,               0.002674
                    151,                 1.1192,                0.87377,                 1.4141,                 0.8096,                0.64653,                0.74433,                0.44275,                 1.3551,                 1.2144,                 1.7357,              0.0026245,              0.0026245,              0.0026245
                    152,                  1.162,                0.89909,                  1.435,                0.81659,                0.65093,                0.75088,                0.44569,                 1.3518,                 1.2366,                  1.752,               0.002575,               0.002575,               0.002575
                    153,                 1.1551,                 0.8884,                 1.4233,                0.81813,                0.64035,                0.73606,                0.43666,                 1.3599,                 1.2408,                 1.7661,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.1347,                0.88881,                 1.4073,                0.76096,                0.63743,                0.71215,                0.42188,                 1.3662,                 1.2691,                 1.7669,               0.002476,               0.002476,               0.002476
                    155,                 1.1113,                0.88123,                  1.393,                0.76954,                0.69006,                0.74046,                  0.446,                 1.3632,                 1.2139,                 1.7281,              0.0024265,              0.0024265,              0.0024265
                    156,                  1.107,                0.88876,                  1.405,                0.82163,                 0.6345,                0.74868,                0.45317,                 1.3414,                 1.1829,                 1.7302,               0.002377,               0.002377,               0.002377
                    157,                 1.1276,                0.90288,                  1.422,                0.84083,                0.64327,                0.75736,                0.44693,                 1.4068,                  1.216,                 1.7867,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.1286,                0.89094,                 1.4127,                0.77158,                0.68129,                0.74902,                0.43835,                 1.3832,                 1.1902,                 1.7377,               0.002278,               0.002278,               0.002278
                    159,                 1.1213,                0.91436,                 1.4072,                0.78566,                0.59649,                0.70356,                0.40531,                 1.4115,                 1.2176,                 1.7888,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.1402,                0.92285,                 1.4126,                0.75881,                0.65313,                0.71919,                0.41563,                 1.4218,                 1.2293,                 1.7704,               0.002179,               0.002179,               0.002179
                    161,                 1.1346,                0.90274,                 1.3962,                0.72443,                0.65497,                0.71263,                0.40659,                   1.41,                 1.1936,                 1.7677,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.1086,                0.87808,                 1.3981,                0.76653,                0.67251,                0.74973,                0.43487,                 1.3958,                 1.2403,                  1.775,                0.00208,                0.00208,                0.00208
                    163,                 1.1014,                0.87499,                 1.3729,                0.65371,                0.69298,                0.70905,                0.39658,                 1.3836,                 1.3327,                 1.7701,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.1265,                0.88657,                 1.4068,                0.84098,                0.60819,                0.74317,                0.42985,                 1.3795,                 1.3177,                 1.7578,               0.001981,               0.001981,               0.001981
                    165,                 1.0699,                0.86675,                  1.377,                 0.8017,                0.62865,                0.73508,                0.42946,                 1.3839,                 1.3906,                 1.7536,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.1179,                0.87349,                 1.3871,                0.77715,                0.69339,                0.74764,                0.43112,                 1.4512,                 1.3573,                  1.849,               0.001882,               0.001882,               0.001882
                    167,                 1.0928,                0.86122,                 1.3994,                0.75458,                0.65789,                0.72985,                0.42512,                 1.4772,                 1.4243,                 1.8487,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.0989,                0.85214,                 1.3497,                0.79187,                0.64526,                 0.7384,                0.43561,                 1.3977,                 1.2552,                 1.7978,               0.001783,               0.001783,               0.001783
                    169,                  1.121,                0.86955,                 1.4031,                0.82975,                0.63158,                0.74281,                0.43491,                 1.3769,                 1.1816,                 1.7881,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.0612,                0.84495,                 1.3602,                0.84757,                0.64327,                0.75172,                 0.4424,                 1.3538,                 1.1357,                 1.7365,               0.001684,               0.001684,               0.001684
                    171,                 1.1154,                0.87881,                 1.3948,                0.82833,                0.64898,                0.75632,                0.43764,                 1.4002,                 1.1606,                  1.781,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.0861,                0.86621,                 1.3705,                0.80574,                0.67544,                0.76236,                0.44295,                 1.4299,                 1.1234,                 1.8127,               0.001585,               0.001585,               0.001585
                    173,                 1.0791,                0.84547,                 1.3815,                0.81191,                0.63108,                0.74299,                0.43685,                 1.4084,                 1.1898,                 1.7807,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.0864,                0.86581,                 1.3779,                0.79255,                0.67026,                0.76265,                0.45851,                 1.3933,                 1.2139,                 1.7778,               0.001486,               0.001486,               0.001486
                    175,                 1.0959,                0.83711,                 1.3721,                0.78243,                0.69401,                 0.7563,                0.44533,                  1.412,                  1.204,                 1.7767,              0.0014365,              0.0014365,              0.0014365
                    176,                 1.0886,                0.82526,                 1.3852,                0.82044,                 0.6462,                0.75035,                0.45141,                 1.3917,                 1.2567,                 1.7788,               0.001387,               0.001387,               0.001387
                    177,                 1.0764,                0.84591,                 1.3817,                0.83028,                0.62865,                0.74777,                0.44621,                 1.3927,                 1.2801,                 1.7253,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.0561,                0.83423,                  1.351,                 0.7763,                 0.6494,                0.74023,                0.43494,                 1.4124,                 1.3715,                 1.7842,               0.001288,               0.001288,               0.001288
                    179,                 1.0646,                0.81544,                 1.3506,                0.82999,                0.65664,                0.74918,                0.43067,                 1.4335,                 1.3793,                 1.8175,              0.0012385,              0.0012385,              0.0012385
                    180,                 1.0722,                0.82559,                 1.3546,                0.81267,                0.65205,                0.75572,                0.44126,                 1.4467,                 1.2756,                 1.8329,               0.001189,               0.001189,               0.001189
                    181,                 1.0618,                0.83964,                 1.3516,                0.77426,                0.67251,                0.75983,                0.44449,                 1.4635,                 1.2748,                 1.8305,              0.0011395,              0.0011395,              0.0011395
                    182,                 1.0514,                 0.8266,                 1.3507,                0.84263,                0.62573,                0.75756,                0.44834,                 1.4222,                 1.2995,                 1.7899,                0.00109,                0.00109,                0.00109
                    183,                 1.0668,                0.83292,                 1.3639,                0.73594,                0.68421,                0.74887,                0.43793,                 1.4378,                  1.251,                  1.799,              0.0010405,              0.0010405,              0.0010405
                    184,                 1.0387,                0.80876,                 1.3527,                0.80465,                0.64035,                0.75162,                 0.4393,                 1.4502,                 1.2363,                 1.8039,               0.000991,               0.000991,               0.000991
                    185,                  1.044,                0.79349,                 1.3328,                0.77566,                0.67734,                0.75383,                0.44124,                 1.4683,                 1.2811,                 1.8067,              0.0009415,              0.0009415,              0.0009415
                    186,                 1.0674,                 0.8458,                 1.3657,                0.77313,                0.65764,                0.75557,                 0.4436,                 1.4451,                 1.2812,                 1.8222,               0.000892,               0.000892,               0.000892
                    187,                 1.0109,                 0.7977,                 1.3259,                0.70639,                0.70347,                0.75836,                0.44174,                 1.4592,                 1.3001,                 1.8399,              0.0008425,              0.0008425,              0.0008425
                    188,                 1.0311,                0.80977,                 1.3352,                0.79798,                0.68142,                0.76083,                0.44858,                 1.4639,                 1.2575,                  1.842,               0.000793,               0.000793,               0.000793
                    189,                   1.06,                0.83441,                 1.3588,                0.77519,                0.68561,                0.75996,                0.44717,                 1.4405,                 1.2299,                 1.8225,              0.0007435,              0.0007435,              0.0007435
                    190,                 1.0431,                0.81106,                 1.3471,                 0.7971,                0.65497,                0.76043,                0.45512,                 1.4194,                 1.2354,                 1.7935,               0.000694,               0.000694,               0.000694
                    191,                0.92868,                0.71651,                 1.2422,                0.78115,                0.65205,                0.75326,                0.44079,                 1.4395,                 1.2146,                 1.8212,              0.0006445,              0.0006445,              0.0006445
                    192,                0.94191,                0.72079,                 1.2636,                0.81629,                0.62363,                0.75277,                0.43571,                 1.4404,                 1.2464,                 1.8306,               0.000595,               0.000595,               0.000595
                    193,                0.91741,                0.69535,                  1.259,                 0.7543,                0.68129,                0.76135,                0.43773,                 1.4386,                 1.2375,                 1.8451,              0.0005455,              0.0005455,              0.0005455
                    194,                0.90659,                 0.6683,                 1.2332,                0.82502,                0.64797,                0.76703,                0.44869,                 1.4482,                 1.2705,                  1.867,               0.000496,               0.000496,               0.000496
                    195,                0.88808,                0.66312,                 1.2298,                0.85414,                0.63354,                0.77337,                0.45715,                 1.4571,                  1.303,                  1.849,              0.0004465,              0.0004465,              0.0004465
                    196,                0.90129,                0.68756,                 1.2422,                0.85853,                 0.6345,                0.76858,                0.45178,                 1.4356,                 1.2915,                 1.8162,               0.000397,               0.000397,               0.000397
                    197,                0.90996,                0.65221,                 1.2408,                0.82409,                0.65497,                0.76611,                0.45645,                 1.4456,                 1.2771,                 1.8195,              0.0003475,              0.0003475,              0.0003475
                    198,                0.91346,                0.67196,                 1.2389,                0.81018,                0.66144,                0.76677,                0.45158,                 1.4629,                 1.2582,                 1.8521,               0.000298,               0.000298,               0.000298
                    199,                0.87712,                0.64429,                 1.2266,                0.78651,                0.67251,                0.76985,                0.45135,                 1.4535,                 1.2668,                 1.8434,              0.0002485,              0.0002485,              0.0002485
                    200,                0.88355,                 0.6413,                 1.2208,                0.81888,                 0.6462,                0.77374,                0.45401,                 1.4524,                 1.2323,                 1.8422,               0.000199,               0.000199,               0.000199
